id,level,givens,grid
hard_099,hard,26,"[[0, 0, 8, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 5, 0, 2, 4, 1], [0, 0, 1, 0, 0, 3, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 9], [0, 2, 3, 0, 7, 0, 0, 0, 0], [0, 0, 0, 4, 0, 0, 1, 2, 0], [4, 0, 2, 0, 3, 1, 0, 0, 5], [3, 0, 0, 0, 9, 7, 4, 0, 0], [0, 0, 5, 0, 0, 8, 0, 0, 0]]"
hard_100,hard,26,"[[0, 0, 0, 0, 0, 0, 6, 0, 9], [0, 0, 0, 0, 3, 6, 0, 0, 0], [6, 0, 9, 0, 0, 0, 0, 0, 0], [0, 4, 0, 7, 0, 3, 0, 0, 0], [0, 0, 0, 6, 4, 8, 0, 9, 7], [0, 0, 0, 1, 0, 0, 8, 0, 0], [5, 0, 8, 0, 6, 0, 9, 0, 2], [0, 0, 0, 2, 0, 9, 0, 0, 0], [9, 0, 2, 0, 0, 5, 0, 0, 0]]"
hard_101,hard,26,"[[0, 6, 0, 3, 8, 0, 0, 0, 1], [0, 5, 0, 0, 6, 0, 0, 2, 3], [0, 8, 0, 0, 0, 7, 6, 0, 4], [0, 0, 6, 0, 7, 3, 0, 1, 5], [0, 7, 0, 0, 0, 0, 0, 0, 6], [0, 0, 0, 6, 0, 0, 0, 3, 8], [8, 0, 0, 0, 0, 0, 3, 0, 0], [0, 0, 0, 7, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0, 0]]"
hard_102,hard,26,"[[0, 0, 1, 0, 0, 8, 4, 2, 3], [2, 0, 0, 0, 0, 0, 0, 0, 0], [8, 9, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 4], [0, 4, 2, 7, 0, 0, 0, 0, 0], [6, 5, 8, 0, 4, 0, 7, 3, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 6, 9, 0, 0, 3, 0, 0], [0, 0, 9, 0, 0, 4, 6, 0, 0]]"
hard_103,hard,26,"[[9, 0, 0, 4, 5, 0, 1, 8, 0], [5, 0, 0, 0, 8, 1, 7, 0, 0], [0, 3, 1, 0, 9, 0, 0, 0, 0], [0, 0, 6, 8, 0, 0, 0, 0, 0], [2, 0, 4, 0, 0, 0, 0, 7, 0], [1, 0, 0, 5, 0, 0, 4, 0, 0], [0, 0, 9, 0, 0, 0, 0, 0, 0], [0, 1, 0, 7, 0, 9, 0, 0, 0], [0, 0, 0, 0, 0, 0, 9, 0, 7]]"
hard_104,hard,26,"[[5, 0, 0, 0, 1, 7, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 7, 0], [1, 0, 0, 4, 0, 2, 0, 9, 3], [0, 0, 0, 0, 9, 6, 0, 0, 0], [7, 4, 0, 0, 0, 0, 9, 0, 0], [9, 6, 5, 0, 7, 4, 0, 0, 0], [0, 0, 7, 0, 0, 0, 0, 1, 0], [6, 1, 9, 0, 0, 0, 3, 0, 0], [0, 0, 0, 0, 6, 0, 0, 0, 0]]"
hard_105,hard,26,"[[0, 8, 9, 0, 0, 6, 4, 0, 0], [7, 2, 4, 0, 0, 0, 0, 5, 0], [0, 0, 6, 0, 2, 0, 0, 3, 8], [0, 0, 0, 0, 6, 0, 0, 8, 4], [0, 0, 0, 8, 0, 0, 0, 0, 0], [8, 0, 3, 0, 0, 5, 7, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 7, 8, 1, 0, 0], [0, 3, 0, 0, 0, 2, 0, 0, 0]]"
hard_106,hard,26,"[[2, 0, 0, 0, 4, 0, 0, 0, 0], [0, 0, 7, 8, 0, 9, 0, 0, 0], [0, 0, 0, 0, 2, 3, 4, 0, 0], [0, 3, 4, 0, 0, 0, 5, 2, 0], [0, 7, 0, 0, 5, 2, 6, 0, 0], [0, 0, 2, 3, 0, 4, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 6, 0, 7, 8, 9, 0, 0], [0, 0, 0, 0, 0, 5, 0, 6, 0]]"
hard_107,hard,26,"[[4, 0, 0, 0, 0, 6, 1, 0, 2], [0, 0, 0, 1, 2, 0, 0, 7, 5], [0, 9, 2, 0, 0, 0, 3, 0, 0], [0, 0, 6, 0, 0, 0, 0, 0, 7], [0, 0, 7, 0, 6, 0, 0, 1, 9], [0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 3, 0, 0, 8, 0], [0, 0, 3, 6, 0, 0, 0, 2, 0], [0, 0, 0, 0, 4, 2, 7, 0, 0]]"
hard_108,hard,26,"[[0, 0, 0, 0, 0, 0, 1, 0, 0], [5, 0, 1, 0, 0, 0, 7, 0, 0], [0, 0, 7, 0, 0, 1, 6, 0, 0], [0, 0, 5, 0, 0, 8, 0, 2, 1], [0, 1, 0, 0, 0, 5, 8, 0, 0], [0, 7, 0, 0, 0, 3, 0, 0, 0], [7, 0, 0, 0, 0, 9, 2, 0, 5], [0, 0, 0, 8, 7, 0, 9, 0, 0], [1, 3, 0, 5, 0, 0, 0, 0, 0]]"
hard_109,hard,26,"[[0, 0, 0, 2, 0, 0, 0, 4, 8], [0, 0, 3, 0, 0, 0, 0, 5, 9], [0, 0, 0, 0, 5, 0, 3, 0, 0], [0, 4, 0, 0, 3, 0, 8, 0, 0], [0, 0, 0, 0, 0, 8, 9, 0, 0], [0, 1, 0, 4, 6, 0, 0, 3, 0], [8, 0, 0, 0, 0, 0, 0, 2, 0], [9, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 8, 1, 4, 9, 7]]"
hard_110,hard,26,"[[0, 5, 0, 7, 0, 0, 9, 0, 0], [9, 0, 0, 0, 5, 4, 0, 0, 0], [7, 0, 0, 9, 0, 0, 6, 0, 0], [2, 0, 3, 4, 7, 0, 0, 0, 0], [4, 7, 0, 0, 0, 0, 2, 0, 6], [1, 9, 0, 0, 0, 0, 0, 5, 0], [8, 0, 0, 0, 0, 6, 0, 7, 0], [5, 0, 0, 8, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 2]]"
hard_111,hard,26,"[[0, 2, 5, 1, 4, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 3], [0, 0, 0, 0, 5, 0, 1, 0, 0], [0, 0, 0, 5, 7, 2, 0, 3, 0], [0, 0, 7, 0, 0, 0, 0, 8, 0], [0, 4, 3, 9, 8, 0, 0, 0, 0], [0, 3, 0, 0, 0, 9, 0, 0, 5], [0, 0, 0, 0, 0, 4, 0, 1, 0], [0, 0, 0, 0, 6, 5, 0, 2, 0]]"
hard_112,hard,26,"[[3, 0, 4, 0, 0, 0, 2, 0, 0], [1, 0, 0, 0, 2, 0, 0, 0, 0], [2, 6, 5, 0, 0, 7, 0, 0, 8], [7, 0, 0, 1, 0, 0, 0, 2, 0], [6, 0, 0, 0, 7, 0, 8, 1, 0], [0, 0, 1, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 5, 2, 0, 6, 3], [0, 0, 8, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 8, 0]]"
hard_113,hard,26,"[[0, 0, 0, 5, 3, 0, 6, 9, 0], [5, 0, 0, 0, 0, 0, 0, 1, 0], [9, 6, 0, 1, 0, 4, 0, 5, 0], [4, 0, 0, 7, 0, 0, 8, 0, 0], [0, 3, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 4, 0, 0, 0, 0, 0], [0, 9, 0, 8, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 5, 0, 0, 0], [2, 5, 0, 0, 6, 9, 0, 0, 4]]"
hard_114,hard,26,"[[0, 7, 0, 5, 8, 4, 0, 3, 0], [8, 0, 0, 1, 0, 0, 6, 9, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 5, 8, 7, 0, 0], [0, 0, 7, 0, 6, 9, 0, 5, 0], [0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 6, 0, 0, 0, 0, 0, 0, 1], [0, 0, 9, 0, 0, 0, 3, 0, 0], [0, 0, 0, 0, 0, 0, 8, 4, 6]]"
hard_115,hard,26,"[[0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 6, 8, 0, 0, 0], [1, 0, 0, 9, 0, 0, 0, 0, 3], [0, 0, 7, 0, 0, 2, 1, 8, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 6, 0, 0, 4, 7, 3, 0, 0], [0, 0, 4, 1, 0, 0, 5, 0, 0], [0, 0, 8, 0, 9, 5, 7, 2, 4]]"
hard_116,hard,26,"[[0, 6, 8, 0, 0, 0, 0, 9, 0], [0, 0, 3, 5, 0, 0, 0, 0, 0], [0, 0, 0, 2, 6, 8, 4, 0, 0], [0, 0, 0, 0, 0, 5, 7, 0, 8], [0, 0, 0, 0, 0, 4, 0, 0, 0], [0, 9, 0, 7, 0, 0, 1, 4, 0], [8, 5, 6, 3, 0, 0, 0, 0, 0], [3, 0, 0, 0, 4, 0, 0, 6, 0], [0, 0, 0, 0, 5, 6, 0, 0, 0]]"
hard_117,hard,26,"[[0, 2, 0, 0, 4, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 7, 0], [0, 1, 0, 0, 0, 0, 0, 0, 2], [8, 0, 0, 0, 3, 2, 0, 0, 4], [2, 3, 0, 0, 0, 4, 0, 5, 8], [1, 0, 0, 8, 0, 7, 5, 0, 3], [0, 0, 0, 0, 5, 3, 0, 0, 0], [3, 0, 2, 0, 0, 1, 0, 0, 7]]"
hard_118,hard,26,"[[0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 6, 0, 0, 0, 0, 0, 5, 0], [2, 3, 9, 4, 0, 0, 0, 0, 0], [0, 4, 0, 0, 0, 7, 9, 0, 2], [0, 0, 6, 5, 0, 0, 0, 0, 0], [0, 0, 0, 9, 0, 0, 0, 0, 4], [0, 0, 2, 7, 0, 0, 6, 8, 0], [0, 1, 0, 0, 9, 0, 0, 0, 0], [6, 0, 8, 0, 5, 0, 0, 4, 1]]"
hard_119,hard,26,"[[0, 0, 7, 1, 0, 0, 0, 0, 5], [8, 0, 0, 3, 0, 4, 0, 9, 6], [0, 0, 6, 2, 0, 0, 0, 0, 7], [0, 0, 0, 0, 0, 0, 0, 5, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 3, 0, 1, 0, 9, 0, 2], [0, 0, 8, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 5, 3, 0], [3, 0, 0, 0, 0, 1, 6, 0, 8]]"
hard_120,hard,26,"[[0, 0, 1, 8, 0, 4, 0, 0, 0], [0, 6, 0, 0, 0, 0, 8, 0, 0], [9, 8, 0, 0, 0, 2, 3, 0, 0], [0, 7, 0, 0, 0, 0, 9, 0, 0], [0, 0, 0, 9, 0, 0, 7, 0, 0], [0, 9, 0, 7, 4, 0, 0, 6, 0], [0, 0, 0, 2, 0, 7, 0, 5, 6], [8, 2, 0, 0, 0, 5, 0, 9, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0]]"
hard_121,hard,26,"[[8, 0, 0, 0, 0, 7, 3, 2, 0], [0, 0, 0, 5, 0, 0, 6, 0, 9], [7, 6, 9, 0, 3, 0, 0, 0, 5], [0, 0, 0, 0, 0, 0, 9, 6, 8], [0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 7, 0, 0, 0, 0, 0], [0, 2, 3, 0, 0, 0, 0, 0, 6], [0, 7, 0, 0, 0, 0, 8, 0, 1], [0, 8, 1, 6, 0, 0, 0, 0, 0]]"
hard_122,hard,26,"[[0, 0, 0, 0, 0, 8, 0, 0, 2], [0, 0, 0, 0, 0, 0, 5, 7, 3], [0, 9, 0, 0, 0, 0, 0, 0, 0], [1, 0, 4, 0, 0, 0, 0, 0, 8], [0, 3, 0, 6, 0, 0, 4, 0, 0], [8, 6, 0, 2, 0, 4, 9, 0, 5], [0, 0, 0, 0, 7, 3, 0, 1, 0], [4, 1, 0, 0, 9, 0, 3, 0, 0], [0, 0, 0, 0, 4, 0, 0, 0, 0]]"
hard_123,hard,26,"[[2, 0, 1, 0, 0, 8, 0, 9, 0], [0, 0, 0, 9, 7, 0, 0, 0, 0], [0, 9, 0, 0, 2, 1, 3, 6, 0], [0, 0, 9, 0, 8, 0, 0, 0, 6], [0, 2, 0, 0, 4, 6, 1, 0, 0], [0, 3, 0, 0, 0, 0, 0, 0, 0], [0, 4, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 4, 9, 0, 0, 0, 0], [0, 1, 0, 0, 6, 2, 0, 0, 0]]"
hard_124,hard,26,"[[0, 3, 0, 1, 0, 9, 8, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 7, 0, 0, 0, 0, 3], [7, 0, 4, 0, 9, 0, 0, 1, 0], [0, 0, 0, 5, 0, 1, 0, 0, 0], [0, 0, 2, 8, 0, 0, 0, 3, 0], [0, 0, 1, 2, 0, 0, 3, 0, 4], [0, 0, 3, 9, 0, 6, 0, 0, 0], [0, 0, 0, 4, 0, 0, 0, 6, 9]]"
hard_125,hard,26,"[[0, 0, 0, 7, 0, 0, 0, 0, 9], [0, 0, 0, 9, 0, 4, 0, 0, 5], [0, 0, 0, 0, 6, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 2, 5, 0], [1, 0, 0, 0, 0, 0, 4, 7, 0], [0, 0, 0, 0, 0, 0, 0, 9, 3], [0, 2, 6, 4, 0, 8, 0, 3, 1], [0, 0, 0, 0, 7, 6, 0, 0, 0], [0, 4, 0, 1, 0, 3, 7, 0, 0]]"
hard_126,hard,26,"[[0, 0, 0, 0, 6, 9, 0, 0, 8], [5, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 6, 2, 0, 0, 0, 4, 1], [8, 0, 2, 0, 0, 0, 0, 0, 7], [1, 5, 0, 4, 0, 6, 0, 0, 0], [0, 4, 0, 0, 0, 8, 0, 0, 0], [7, 0, 0, 0, 0, 0, 8, 0, 5], [2, 0, 0, 0, 5, 0, 0, 7, 0], [0, 0, 5, 0, 0, 0, 6, 2, 0]]"
hard_127,hard,26,"[[3, 0, 0, 0, 0, 0, 7, 0, 2], [0, 7, 0, 0, 3, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 3, 0], [5, 0, 8, 0, 0, 4, 0, 0, 6], [0, 0, 0, 0, 5, 0, 4, 0, 0], [2, 4, 7, 0, 9, 0, 0, 0, 0], [0, 0, 3, 0, 0, 5, 2, 0, 0], [0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 5, 4, 0, 6, 2, 9, 0, 0]]"
hard_128,hard,26,"[[3, 0, 0, 0, 0, 0, 0, 0, 0], [4, 6, 5, 0, 1, 0, 0, 0, 0], [0, 0, 0, 4, 5, 0, 0, 0, 3], [0, 5, 3, 0, 2, 0, 0, 0, 6], [9, 1, 2, 0, 0, 0, 0, 0, 0], [6, 8, 0, 0, 0, 0, 1, 2, 0], [0, 0, 0, 0, 9, 0, 0, 0, 0], [0, 0, 6, 5, 0, 0, 0, 0, 0], [1, 0, 0, 8, 0, 2, 4, 0, 0]]"
hard_129,hard,26,"[[0, 5, 0, 0, 0, 0, 0, 0, 0], [0, 3, 1, 0, 0, 0, 0, 5, 0], [6, 7, 0, 0, 0, 0, 0, 3, 1], [7, 0, 0, 0, 0, 9, 0, 0, 0], [3, 0, 0, 0, 0, 0, 5, 1, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 5, 1, 0, 0, 4, 8, 0], [0, 8, 0, 0, 0, 5, 1, 6, 0], [1, 6, 3, 4, 0, 0, 0, 0, 0]]"
hard_130,hard,26,"[[0, 0, 7, 0, 0, 4, 0, 3, 0], [4, 0, 0, 0, 0, 1, 5, 2, 7], [1, 3, 8, 7, 0, 5, 4, 0, 0], [0, 0, 0, 6, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 8, 7, 4, 2], [0, 0, 3, 0, 0, 0, 9, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 5, 0, 0, 0, 0, 0, 1], [0, 0, 0, 5, 0, 0, 0, 0, 0]]"
hard_131,hard,26,"[[0, 3, 0, 0, 0, 1, 7, 0, 0], [0, 8, 0, 5, 6, 0, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 3, 9, 0, 0, 5, 7, 4], [0, 0, 0, 0, 0, 0, 0, 0, 9], [0, 9, 8, 0, 7, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 3, 7], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 6, 2, 8, 9, 4, 5, 0]]"
hard_132,hard,26,"[[0, 0, 1, 0, 0, 0, 0, 0, 9], [0, 0, 0, 0, 9, 0, 0, 0, 0], [9, 7, 0, 1, 8, 0, 0, 5, 0], [4, 0, 0, 0, 0, 0, 8, 6, 0], [1, 0, 0, 6, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 1], [3, 0, 9, 0, 0, 0, 0, 2, 0], [0, 1, 8, 0, 0, 5, 0, 0, 3], [0, 5, 0, 0, 3, 4, 0, 8, 0]]"
hard_133,hard,26,"[[0, 0, 3, 6, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 7, 0, 0, 0, 0, 3, 0], [8, 2, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 8, 0, 0, 3, 0, 0], [0, 0, 0, 4, 0, 7, 2, 5, 0], [0, 0, 0, 3, 0, 0, 0, 0, 7], [3, 6, 4, 7, 0, 0, 5, 0, 0], [0, 9, 8, 0, 0, 0, 6, 4, 0]]"
hard_134,hard,26,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [8, 0, 6, 4, 0, 0, 2, 7, 0], [0, 0, 7, 6, 8, 0, 0, 0, 0], [0, 0, 0, 8, 1, 6, 0, 0, 0], [0, 0, 9, 0, 0, 0, 0, 0, 6], [0, 0, 8, 9, 0, 0, 5, 2, 0], [0, 0, 0, 0, 0, 0, 0, 5, 0], [0, 9, 0, 0, 0, 2, 0, 0, 0], [4, 2, 0, 1, 0, 8, 6, 0, 0]]"
hard_135,hard,26,"[[0, 3, 0, 0, 0, 6, 0, 0, 0], [1, 8, 0, 0, 5, 9, 3, 0, 0], [0, 0, 9, 0, 2, 0, 8, 0, 0], [0, 0, 0, 0, 0, 7, 5, 4, 0], [9, 1, 0, 0, 4, 0, 0, 0, 8], [4, 0, 0, 2, 0, 0, 0, 0, 7], [0, 0, 2, 0, 0, 1, 0, 0, 0], [0, 0, 0, 4, 8, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0]]"
hard_136,hard,26,"[[1, 0, 0, 0, 3, 0, 6, 8, 0], [8, 0, 0, 0, 1, 0, 0, 0, 0], [0, 4, 0, 6, 0, 2, 0, 0, 0], [0, 0, 0, 0, 5, 6, 0, 0, 0], [0, 0, 6, 8, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 5, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0], [9, 2, 0, 7, 0, 3, 0, 0, 0], [6, 0, 0, 2, 9, 1, 0, 4, 3]]"
hard_137,hard,26,"[[8, 3, 0, 0, 0, 0, 5, 4, 0], [0, 0, 1, 0, 0, 6, 3, 0, 0], [0, 0, 0, 8, 3, 0, 0, 7, 0], [6, 0, 5, 0, 0, 0, 8, 1, 0], [1, 8, 0, 0, 7, 5, 0, 0, 3], [2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 0, 9, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 2, 9, 0]]"
hard_138,hard,26,"[[0, 6, 7, 0, 0, 0, 0, 8, 0], [0, 0, 0, 0, 7, 0, 2, 0, 0], [1, 5, 0, 4, 0, 8, 7, 0, 0], [0, 2, 8, 0, 3, 0, 0, 5, 0], [0, 0, 1, 0, 8, 0, 0, 6, 0], [0, 0, 3, 0, 0, 5, 8, 4, 0], [0, 0, 5, 0, 0, 0, 6, 0, 0], [0, 0, 0, 8, 0, 0, 5, 0, 0], [0, 0, 6, 0, 0, 0, 0, 0, 0]]"
hard_139,hard,26,"[[1, 9, 0, 5, 0, 0, 0, 0, 7], [0, 0, 6, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 0, 0, 9, 0], [3, 0, 0, 0, 9, 0, 0, 1, 0], [0, 0, 9, 0, 0, 0, 8, 0, 0], [0, 0, 0, 0, 8, 3, 0, 0, 6], [0, 4, 0, 3, 7, 8, 0, 0, 0], [8, 0, 0, 0, 0, 9, 0, 0, 0], [0, 6, 0, 4, 0, 5, 7, 0, 8]]"
hard_140,hard,26,"[[0, 0, 0, 0, 0, 1, 4, 7, 0], [0, 0, 0, 0, 0, 0, 0, 8, 0], [0, 8, 1, 0, 0, 3, 2, 0, 5], [0, 0, 0, 5, 0, 2, 0, 1, 0], [0, 0, 0, 3, 0, 0, 0, 0, 0], [0, 5, 2, 1, 7, 0, 0, 0, 4], [0, 0, 0, 4, 5, 0, 0, 0, 8], [0, 0, 0, 0, 0, 0, 5, 0, 9], [0, 4, 9, 0, 0, 0, 0, 0, 7]]"
hard_141,hard,26,"[[0, 0, 0, 9, 2, 0, 0, 0, 4], [3, 4, 0, 0, 0, 0, 1, 0, 9], [0, 9, 1, 4, 0, 0, 6, 8, 0], [0, 3, 0, 0, 5, 7, 9, 0, 0], [0, 8, 0, 0, 0, 0, 4, 0, 0], [0, 2, 0, 0, 0, 0, 7, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0], [0, 5, 0, 6, 7, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 5]]"
hard_142,hard,26,"[[0, 0, 0, 4, 2, 0, 0, 0, 0], [0, 5, 0, 0, 6, 0, 0, 2, 0], [4, 0, 0, 0, 5, 0, 0, 6, 3], [8, 0, 6, 1, 3, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 6, 0, 0], [0, 0, 5, 0, 0, 0, 2, 3, 0], [0, 0, 0, 0, 0, 3, 0, 0, 2], [0, 1, 0, 5, 9, 0, 0, 8, 0], [6, 0, 0, 0, 0, 0, 0, 9, 0]]"
hard_143,hard,26,"[[3, 0, 0, 0, 0, 0, 9, 0, 0], [0, 0, 9, 0, 0, 8, 4, 7, 0], [0, 0, 4, 0, 0, 9, 0, 5, 0], [8, 0, 0, 0, 0, 6, 0, 0, 9], [9, 0, 0, 8, 0, 7, 0, 0, 4], [0, 0, 0, 0, 0, 0, 7, 0, 8], [0, 4, 0, 0, 0, 0, 0, 8, 7], [0, 0, 3, 7, 0, 0, 0, 0, 0], [0, 0, 0, 6, 0, 2, 3, 0, 0]]"
hard_144,hard,26,"[[0, 0, 0, 9, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 8, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [6, 4, 0, 3, 0, 0, 7, 0, 0], [0, 9, 8, 6, 0, 0, 0, 0, 2], [0, 0, 2, 7, 0, 0, 0, 4, 0], [1, 6, 0, 0, 4, 3, 8, 0, 5], [2, 0, 0, 0, 0, 7, 0, 0, 9], [8, 7, 0, 0, 0, 0, 0, 0, 0]]"
hard_145,hard,26,"[[0, 0, 4, 0, 6, 0, 3, 0, 0], [0, 0, 0, 0, 3, 2, 0, 9, 0], [5, 2, 0, 9, 4, 0, 6, 0, 0], [0, 7, 0, 0, 0, 0, 0, 0, 0], [4, 5, 0, 6, 0, 0, 2, 0, 0], [0, 9, 0, 0, 0, 0, 0, 0, 0], [2, 6, 0, 1, 5, 0, 9, 8, 0], [1, 0, 5, 0, 0, 0, 0, 0, 0], [0, 4, 0, 0, 0, 0, 0, 0, 0]]"
hard_146,hard,26,"[[0, 0, 0, 7, 0, 0, 0, 5, 0], [0, 2, 0, 8, 0, 0, 0, 0, 9], [0, 0, 1, 2, 4, 0, 8, 0, 0], [0, 0, 0, 0, 0, 0, 5, 6, 8], [2, 0, 0, 0, 0, 0, 0, 9, 0], [0, 0, 0, 0, 7, 9, 1, 4, 2], [0, 0, 7, 0, 0, 0, 0, 0, 5], [5, 0, 0, 6, 0, 7, 0, 0, 0], [0, 9, 0, 0, 0, 8, 0, 0, 0]]"
hard_147,hard,26,"[[5, 0, 3, 7, 8, 0, 0, 0, 0], [0, 9, 4, 0, 0, 0, 0, 0, 0], [0, 0, 0, 4, 1, 9, 0, 0, 3], [0, 0, 2, 0, 0, 0, 0, 1, 6], [4, 0, 0, 0, 3, 0, 0, 0, 0], [3, 1, 0, 0, 7, 5, 0, 0, 9], [0, 0, 0, 1, 0, 0, 2, 0, 5], [0, 3, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 8]]"
hard_148,hard,26,"[[0, 0, 3, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 3, 7, 0, 9, 0], [0, 9, 0, 0, 1, 0, 0, 7, 0], [1, 0, 7, 3, 0, 0, 6, 2, 5], [0, 2, 0, 0, 7, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 4], [0, 3, 0, 0, 0, 0, 0, 0, 8], [5, 1, 0, 7, 0, 0, 0, 0, 2]]"
hard_149,hard,26,"[[0, 9, 6, 0, 0, 1, 0, 0, 0], [8, 1, 4, 3, 0, 0, 9, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 8, 0, 0, 0, 0], [0, 0, 0, 9, 0, 0, 0, 8, 0], [0, 0, 0, 7, 0, 4, 0, 0, 9], [0, 0, 1, 0, 0, 0, 0, 0, 5], [0, 0, 0, 5, 0, 0, 0, 1, 0], [0, 3, 9, 6, 1, 2, 8, 7, 0]]"
hard_150,hard,26,"[[0, 2, 7, 1, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 4, 0, 0, 0], [8, 0, 4, 0, 0, 0, 0, 0, 1], [0, 0, 0, 6, 0, 0, 2, 0, 0], [2, 4, 0, 0, 0, 0, 0, 8, 0], [0, 0, 8, 0, 0, 0, 1, 3, 7], [0, 0, 0, 9, 0, 0, 0, 5, 0], [0, 0, 0, 0, 0, 5, 4, 2, 0], [0, 3, 5, 0, 0, 0, 0, 1, 9]]"
hard_151,hard,26,"[[0, 0, 6, 0, 0, 1, 0, 7, 0], [0, 0, 9, 4, 0, 0, 6, 0, 8], [7, 4, 0, 0, 6, 3, 9, 0, 0], [0, 7, 0, 3, 0, 0, 0, 0, 0], [6, 0, 5, 1, 0, 0, 0, 0, 0], [0, 1, 4, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 3, 0, 2], [0, 2, 3, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 3, 0, 0, 0, 0]]"
hard_152,hard,26,"[[0, 0, 4, 2, 0, 5, 0, 1, 0], [0, 0, 1, 0, 9, 0, 0, 0, 6], [0, 0, 0, 0, 0, 0, 0, 0, 9], [0, 8, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 3, 1], [1, 9, 0, 0, 4, 0, 0, 7, 0], [0, 0, 9, 0, 3, 4, 0, 0, 0], [0, 2, 0, 9, 0, 0, 0, 6, 0], [3, 4, 0, 0, 0, 0, 0, 9, 7]]"
